2.137520136547316,3,1,6,22,9,5240.0,1
3.4835825907830884,1,17,6,2,0,-1073.0,-1
5.416541489900642,1,1,4,12,7,89.0,-1
8.545806796548964,2,3,2,21,11,-1259.0,1
10.60931852016637,1,15,14,9,5,614.0,-1
12.608601081331821,0,4,5,0,10,-109.0,-1
15.326092762223,0,4,4,13,2,16.0,1
18.739327745189986,1,11,4,7,14,307.0,1
